session_id,doc_variant,query_text,docnos,tfidf_terms,evidence
a267b55325bb8834cd478d7f644d333d,contrastive,organizational citizenship,"{'rel': ['30791843', '44978219', '26684999'], 'non_rel': ['291496409', '51697176', '44679655', '156715970']}","{'rel': 'behavior (0.196), citizenship behavior (0.183), behaviours (0.154), citizenship behaviours (0.139), intentions (0.118)', 'non_rel': 'ocb (0.098), support (0.097), organizational support (0.097), perceived organizational (0.089), perceived (0.089)'}","Search query:
organizational citizenship

Important TF-IDF terms extracted from pseudo-relevant documents:
behavior (0.196), citizenship behavior (0.183), behaviours (0.154), citizenship behaviours (0.139), intentions (0.118)

Important TF-IDF terms extracted from non-relevant documents:
ocb (0.098), support (0.097), organizational support (0.097), perceived organizational (0.089), perceived (0.089)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
9b2923bddc4938bcb6f1cd27169ed2e1,contrastive,Which evaluation metric best captures novelty as realism of generated artifacts increases,"{'rel': ['6497837', '302817302', '294405374'], 'non_rel': ['297938172', '297905584', '302078644', '292274927']}","{'rel': 'temporal (0.142), stroke (0.130), connectivity (0.101), fluctuation (0.095), fmri (0.087)', 'non_rel': 'present (0.104), model (0.099), provenance (0.079), hybrid (0.069), bi lstm (0.060)'}","Search query:
Which evaluation metric best captures novelty as realism of generated artifacts increases

Important TF-IDF terms extracted from pseudo-relevant documents:
temporal (0.142), stroke (0.130), connectivity (0.101), fluctuation (0.095), fmri (0.087)

Important TF-IDF terms extracted from non-relevant documents:
present (0.104), model (0.099), provenance (0.079), hybrid (0.069), bi lstm (0.060)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
81a8aee94001d9b79f7a0c75722fec3e,contrastive,the role of technology in transforming business operations,"{'rel': ['310798257', '313670485', '274812413'], 'non_rel': ['312654576', '160732808', '275610905', '313952649']}","{'rel': 'technologies (0.118), supply (0.108), chain (0.090), supply chain (0.090), startup (0.090)', 'non_rel': 'digital (0.167), ai (0.108), transformation (0.104), learning (0.099), digital transformation (0.080)'}","Search query:
the role of technology in transforming business operations

Important TF-IDF terms extracted from pseudo-relevant documents:
technologies (0.118), supply (0.108), chain (0.090), supply chain (0.090), startup (0.090)

Important TF-IDF terms extracted from non-relevant documents:
digital (0.167), ai (0.108), transformation (0.104), learning (0.099), digital transformation (0.080)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
1263e06c76c430bb56790bf6df4e04d3,contrastive,gender differences in creativity,"{'rel': ['7564788', '292065871', '12005335'], 'non_rel': ['302107950', '312949894', '292344821', '305422781']}","{'rel': 'malevolent (0.135), malevolent creativity (0.108), scientific (0.108), aggression (0.081), differences malevolent (0.081)', 'non_rel': 'ai (0.193), integration (0.088), nüpin (0.080), employee (0.078), ai integration (0.078)'}","Search query:
gender differences in creativity

Important TF-IDF terms extracted from pseudo-relevant documents:
malevolent (0.135), malevolent creativity (0.108), scientific (0.108), aggression (0.081), differences malevolent (0.081)

Important TF-IDF terms extracted from non-relevant documents:
ai (0.193), integration (0.088), nüpin (0.080), employee (0.078), ai integration (0.078)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
28fa235187d66c13cad33bb4786e7d25,contrastive,turbid productive waters,"{'rel': ['83938473', '276160591', '304466315'], 'non_rel': ['311207138', '299187759', '304746843', '290877784']}","{'rel': 'lakes (0.163), turbidity (0.141), chl (0.098), waters (0.079), showed (0.075)', 'non_rel': 'carbon (0.118), la (0.090), river (0.089), sediment (0.085), quality (0.077)'}","Search query:
turbid productive waters

Important TF-IDF terms extracted from pseudo-relevant documents:
lakes (0.163), turbidity (0.141), chl (0.098), waters (0.079), showed (0.075)

Important TF-IDF terms extracted from non-relevant documents:
carbon (0.118), la (0.090), river (0.089), sediment (0.085), quality (0.077)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
8a1fbc42a27ef093c503103e1368f3d4,contrastive,economic diplomacy,"{'rel': ['107666727', '29213313', '95223770'], 'non_rel': ['297424458', '305436673', '305678614', '313045697']}","{'rel': 'kosovo (0.120), economy (0.116), china (0.109), digital (0.101), innovation (0.101)', 'non_rel': 'china (0.230), policy (0.124), implementation (0.109), industrial (0.106), spice (0.093)'}","Search query:
economic diplomacy

Important TF-IDF terms extracted from pseudo-relevant documents:
kosovo (0.120), economy (0.116), china (0.109), digital (0.101), innovation (0.101)

Important TF-IDF terms extracted from non-relevant documents:
china (0.230), policy (0.124), implementation (0.109), industrial (0.106), spice (0.093)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
de68cd9447f8e287aca0fd9909843e62,contrastive,teacher,"{'rel': ['290069630', '62442030', '40091326'], 'non_rel': ['19040848', '35799368', '125768462', '299839382']}","{'rel': 'bullying (0.178), guide (0.105), teacher guide (0.105), subject (0.096), preservice (0.092)', 'non_rel': 'teachers (0.194), student (0.133), relationship (0.089), student teacher (0.086), turnover (0.082)'}","Search query:
teacher

Important TF-IDF terms extracted from pseudo-relevant documents:
bullying (0.178), guide (0.105), teacher guide (0.105), subject (0.096), preservice (0.092)

Important TF-IDF terms extracted from non-relevant documents:
teachers (0.194), student (0.133), relationship (0.089), student teacher (0.086), turnover (0.082)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
8a9c0dce5fb4514251232bcc23734c1d,contrastive,peperomia pellucida extract cancer,"{'rel': ['128985305', '312228784', '142597547'], 'non_rel': ['314926371', '292619483', '32980891', '308889109']}","{'rel': 'nbsp (0.169), ethyl (0.130), ethyl acetate (0.130), acetate (0.130), antioxidant (0.121)', 'non_rel': 'nbsp (0.152), cancer (0.107), sperm (0.103), capacitation (0.094), extract (0.086)'}","Search query:
peperomia pellucida extract cancer

Important TF-IDF terms extracted from pseudo-relevant documents:
nbsp (0.169), ethyl (0.130), ethyl acetate (0.130), acetate (0.130), antioxidant (0.121)

Important TF-IDF terms extracted from non-relevant documents:
nbsp (0.152), cancer (0.107), sperm (0.103), capacitation (0.094), extract (0.086)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
a548bdf65e046ce3ed7c76ee937c6371,contrastive,4d seismic reservoir monitoring,"{'rel': ['122364834', '8795438', '38758396'], 'non_rel': ['303203097', '18975973', '309894663', '291415723']}","{'rel': '4d seismic (0.205), oil (0.128), data (0.114), changes (0.107), heavy (0.098)', 'non_rel': 'source (0.112), das (0.093), time (0.071), signal (0.067), reservoir (0.066)'}","Search query:
4d seismic reservoir monitoring

Important TF-IDF terms extracted from pseudo-relevant documents:
4d seismic (0.205), oil (0.128), data (0.114), changes (0.107), heavy (0.098)

Important TF-IDF terms extracted from non-relevant documents:
source (0.112), das (0.093), time (0.071), signal (0.067), reservoir (0.066)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
2e39ed6d7baf9291ce1ea863044d20e6,contrastive,study about dreaming while sleeping,"{'rel': ['7053561', '34101649', '151014639'], 'non_rel': ['19182479', '46233966', '305754819', '308158488']}","{'rel': 'recall (0.122), defined (0.102), mind (0.102), dream recall (0.101), delusion (0.095)', 'non_rel': 'u27s (0.113), cgt (0.105), video (0.090), treatment (0.060), rbd (0.057)'}","Search query:
study about dreaming while sleeping

Important TF-IDF terms extracted from pseudo-relevant documents:
recall (0.122), defined (0.102), mind (0.102), dream recall (0.101), delusion (0.095)

Important TF-IDF terms extracted from non-relevant documents:
u27s (0.113), cgt (0.105), video (0.090), treatment (0.060), rbd (0.057)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
e9527aec68523b8ceb74e12b8685b96a,contrastive,rural revitalization,"{'rel': ['149998889', '157818308', '160732113'], 'non_rel': ['302884452', '54938719', '310957038', '165081712']}","{'rel': 'digital finance (0.142), finance (0.142), digital (0.142), path (0.123), poverty (0.105)', 'non_rel': 'digital (0.142), development (0.126), tourism (0.112), cultural (0.094), rural tourism (0.075)'}","Search query:
rural revitalization

Important TF-IDF terms extracted from pseudo-relevant documents:
digital finance (0.142), finance (0.142), digital (0.142), path (0.123), poverty (0.105)

Important TF-IDF terms extracted from non-relevant documents:
digital (0.142), development (0.126), tourism (0.112), cultural (0.094), rural tourism (0.075)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
abbb6962a34a5824a33e7662482b1af1,contrastive,fast food,"{'rel': ['159070169', '34232104', '295720805'], 'non_rel': ['297793149', '2848815', '298356040', '301416454']}","{'rel': 'consumption (0.142), food consumption (0.132), intake (0.128), food intake (0.128), knowledge (0.093)', 'non_rel': 'wage (0.130), parents (0.111), dan (0.095), consumers (0.087), yang (0.083)'}","Search query:
fast food

Important TF-IDF terms extracted from pseudo-relevant documents:
consumption (0.142), food consumption (0.132), intake (0.128), food intake (0.128), knowledge (0.093)

Important TF-IDF terms extracted from non-relevant documents:
wage (0.130), parents (0.111), dan (0.095), consumers (0.087), yang (0.083)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
93552e2eb156f5c55161c41a17f2a01a,contrastive,academic pressure,"{'rel': ['126886911', '292068585', '71400055'], 'non_rel': ['301424885', '13922726', '312112165', '300872295']}","{'rel': 'learning (0.183), motivation (0.151), achievement (0.110), fraud (0.110), academic fraud (0.110)', 'non_rel': 'students (0.120), pop (0.091), school (0.087), libraries (0.080), pop content (0.078)'}","Search query:
academic pressure

Important TF-IDF terms extracted from pseudo-relevant documents:
learning (0.183), motivation (0.151), achievement (0.110), fraud (0.110), academic fraud (0.110)

Important TF-IDF terms extracted from non-relevant documents:
students (0.120), pop (0.091), school (0.087), libraries (0.080), pop content (0.078)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
eafd6da36df1482185c6f357d6ad96c9,contrastive,biology education,"{'rel': ['292669068', '275609871', '41646672'], 'non_rel': ['297888650', '313259440', '39696966', '301893801']}","{'rel': 'environmental (0.142), teacher (0.093), laws (0.089), teachers (0.088), biology teachers (0.088)', 'non_rel': 'students (0.101), college (0.076), community (0.076), physics (0.070), ar (0.066)'}","Search query:
biology education

Important TF-IDF terms extracted from pseudo-relevant documents:
environmental (0.142), teacher (0.093), laws (0.089), teachers (0.088), biology teachers (0.088)

Important TF-IDF terms extracted from non-relevant documents:
students (0.101), college (0.076), community (0.076), physics (0.070), ar (0.066)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
bc4f726ad66b9127936c8cfc09fce9ba,contrastive,molkino terrorist,"{'rel': ['303922533', '62550887', '7174334'], 'non_rel': ['292280640', '9443913', '309759965', '309103609']}","{'rel': 'domestic (0.167), art (0.129), public (0.106), domestic terrorist (0.106), related (0.099)', 'non_rel': 'terrorist (0.075), terrorists (0.067), statements (0.067), cases (0.066), international (0.062)'}","Search query:
molkino terrorist

Important TF-IDF terms extracted from pseudo-relevant documents:
domestic (0.167), art (0.129), public (0.106), domestic terrorist (0.106), related (0.099)

Important TF-IDF terms extracted from non-relevant documents:
terrorist (0.075), terrorists (0.067), statements (0.067), cases (0.066), international (0.062)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
38a9ce121cf1f4652b62c5b2b9427d7b,contrastive,evaluating the effectiveness of ai chatbots on academic support for students and teachers,"{'rel': ['309818645', '297672976', '302154927'], 'non_rel': ['293015114', '313095164', '291449951', '291449843']}","{'rel': 'learning (0.116), students (0.102), ai chatbots (0.088), student (0.083), noticing (0.082)', 'non_rel': 'ai (0.145), writing (0.105), students (0.099), anxiety (0.098), tools (0.088)'}","Search query:
evaluating the effectiveness of ai chatbots on academic support for students and teachers

Important TF-IDF terms extracted from pseudo-relevant documents:
learning (0.116), students (0.102), ai chatbots (0.088), student (0.083), noticing (0.082)

Important TF-IDF terms extracted from non-relevant documents:
ai (0.145), writing (0.105), students (0.099), anxiety (0.098), tools (0.088)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
34a6e05ec6153658893268ee9b6d215e,contrastive,forein study disruptive students,"{'rel': ['126362367', '77878216', '43737759'], 'non_rel': ['297186561', '289555403', '290352133', '58832184']}","{'rel': 'students disruptive (0.186), nbsp (0.146), nbsp nbsp (0.132), english (0.106), learning (0.079)', 'non_rel': 'students (0.178), internal truancy (0.120), truancy (0.120), internal (0.120), schools (0.080)'}","Search query:
forein study disruptive students

Important TF-IDF terms extracted from pseudo-relevant documents:
students disruptive (0.186), nbsp (0.146), nbsp nbsp (0.132), english (0.106), learning (0.079)

Important TF-IDF terms extracted from non-relevant documents:
students (0.178), internal truancy (0.120), truancy (0.120), internal (0.120), schools (0.080)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
29c96582836735743bd33815ac37ebed,contrastive,serendipity in relationships,"{'rel': ['51934712', '121262561', '291100230'], 'non_rel': ['308883266', '7802772', '6222282', '299960397']}","{'rel': 'data (0.145), science (0.130), curiosity (0.108), design (0.104), crowdsourcing (0.104)', 'non_rel': 'la (0.166), scale (0.120), le (0.081), ula (0.068), cp (0.067)'}","Search query:
serendipity in relationships

Important TF-IDF terms extracted from pseudo-relevant documents:
data (0.145), science (0.130), curiosity (0.108), design (0.104), crowdsourcing (0.104)

Important TF-IDF terms extracted from non-relevant documents:
la (0.166), scale (0.120), le (0.081), ula (0.068), cp (0.067)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
1bf216d64c70401c54241fc48b650589,contrastive,alcoholic drinks,"{'rel': ['80363229', '299722275', '303811463'], 'non_rel': ['308876045', '11692757', '293517432', '302737828']}","{'rel': 'drinking (0.267), lo (0.200), non (0.169), non alcoholic (0.169), motives (0.111)', 'non_rel': 'supply (0.102), teenagers (0.071), behavior (0.067), aged (0.067), harms (0.062)'}","Search query:
alcoholic drinks

Important TF-IDF terms extracted from pseudo-relevant documents:
drinking (0.267), lo (0.200), non (0.169), non alcoholic (0.169), motives (0.111)

Important TF-IDF terms extracted from non-relevant documents:
supply (0.102), teenagers (0.071), behavior (0.067), aged (0.067), harms (0.062)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
2968da058e3815aa98b19e8c9e450174,contrastive,relationship of empathy and reading,"{'rel': ['125598415', '300672385', '305539380'], 'non_rel': ['274996831', '302162552', '50039682', '310870162']}","{'rel': 'foregrounding (0.117), processing (0.091), fiction (0.085), did (0.070), time (0.070)', 'non_rel': 'patient (0.092), test (0.082), nature (0.082), relationship (0.067), social (0.063)'}","Search query:
relationship of empathy and reading

Important TF-IDF terms extracted from pseudo-relevant documents:
foregrounding (0.117), processing (0.091), fiction (0.085), did (0.070), time (0.070)

Important TF-IDF terms extracted from non-relevant documents:
patient (0.092), test (0.082), nature (0.082), relationship (0.067), social (0.063)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
f40ef0e5ac56c2ae1febd382b3ff319c,contrastive,Which procedural indicator best predicts unfavorable remodeling after balloon based coronary therapy,"{'rel': ['304966000', '276306726', '274804241'], 'non_rel': ['292265388', '42142021', '305942202', '303977627']}","{'rel': 'dcbs (0.135), dcb (0.099), ratio (0.087), sr (0.087), lesions (0.081)', 'non_rel': 'thrombocytopenia (0.127), bifurcation (0.100), procurement (0.093), patients (0.086), stents (0.072)'}","Search query:
Which procedural indicator best predicts unfavorable remodeling after balloon based coronary therapy

Important TF-IDF terms extracted from pseudo-relevant documents:
dcbs (0.135), dcb (0.099), ratio (0.087), sr (0.087), lesions (0.081)

Important TF-IDF terms extracted from non-relevant documents:
thrombocytopenia (0.127), bifurcation (0.100), procurement (0.093), patients (0.086), stents (0.072)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
d67109e1ca0ae6026ec27f59815c7a5a,contrastive,remote and work and perception,"{'rel': ['305447342', '302093521', '22491132'], 'non_rel': ['166405796', '302761502', '308751685', '301191090']}","{'rel': 'navigation (0.118), remote work (0.114), regime (0.109), quality life (0.109), quality (0.109)', 'non_rel': 'security (0.171), monitoring (0.138), work (0.128), remote work (0.099), consumers (0.080)'}","Search query:
remote and work and perception

Important TF-IDF terms extracted from pseudo-relevant documents:
navigation (0.118), remote work (0.114), regime (0.109), quality life (0.109), quality (0.109)

Important TF-IDF terms extracted from non-relevant documents:
security (0.171), monitoring (0.138), work (0.128), remote work (0.099), consumers (0.080)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
02650836154c6cd4cddacd509daa77e4,contrastive,research related literature about crab mentality,"{'rel': ['293922861', '281194019', '45975343'], 'non_rel': ['301759579', '276180686', '308749760', '85859743']}","{'rel': 'snow (0.119), crab culture (0.116), culture (0.116), snow crab (0.104), cultural (0.097)', 'non_rel': 'pulsar (0.160), crab pulsar (0.142), lst (0.142), emission (0.142), crab (0.141)'}","Search query:
research related literature about crab mentality

Important TF-IDF terms extracted from pseudo-relevant documents:
snow (0.119), crab culture (0.116), culture (0.116), snow crab (0.104), cultural (0.097)

Important TF-IDF terms extracted from non-relevant documents:
pulsar (0.160), crab pulsar (0.142), lst (0.142), emission (0.142), crab (0.141)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
587bda4ca6b1f73cc861c7426a6db876,contrastive,Which clinical features best identify patients needing targeted dietary and psychosocial support,"{'rel': ['292280578', '308454609', '6304025'], 'non_rel': ['308892060', '291799136', '300995865', '303983243']}","{'rel': 'ckd (0.114), social (0.106), cancer (0.095), psychological (0.081), cns (0.081)', 'non_rel': 'cognitive (0.122), cancer (0.100), breast (0.074), breast cancer (0.074), courses (0.071)'}","Search query:
Which clinical features best identify patients needing targeted dietary and psychosocial support

Important TF-IDF terms extracted from pseudo-relevant documents:
ckd (0.114), social (0.106), cancer (0.095), psychological (0.081), cns (0.081)

Important TF-IDF terms extracted from non-relevant documents:
cognitive (0.122), cancer (0.100), breast (0.074), breast cancer (0.074), courses (0.071)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
dafa6a7621584029946f9a95e63d8f86,contrastive,new generation vaccines,"{'rel': ['304897656', '4005957', '290461071'], 'non_rel': ['291377979', '80152853', '292160984', '304482100']}","{'rel': 'confidence (0.138), tb (0.126), vaccine confidence (0.103), science (0.077), vaccinology (0.077)', 'non_rel': 'research (0.139), vaccine research (0.090), hpv (0.088), vaccination (0.085), tonga (0.055)'}","Search query:
new generation vaccines

Important TF-IDF terms extracted from pseudo-relevant documents:
confidence (0.138), tb (0.126), vaccine confidence (0.103), science (0.077), vaccinology (0.077)

Important TF-IDF terms extracted from non-relevant documents:
research (0.139), vaccine research (0.090), hpv (0.088), vaccination (0.085), tonga (0.055)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
996da14cdab862d1638b4be35dee6d1a,contrastive,tiktok content consumed,"{'rel': ['287581569', '301584771', '303973803'], 'non_rel': ['291439696', '310299835', '292500363', '312244254']}","{'rel': 'live (0.243), live streaming (0.151), streaming (0.151), content marketing (0.135), tiktok live (0.116)', 'non_rel': 'marketing (0.110), media (0.100), și (0.093), social (0.081), social media (0.081)'}","Search query:
tiktok content consumed

Important TF-IDF terms extracted from pseudo-relevant documents:
live (0.243), live streaming (0.151), streaming (0.151), content marketing (0.135), tiktok live (0.116)

Important TF-IDF terms extracted from non-relevant documents:
marketing (0.110), media (0.100), și (0.093), social (0.081), social media (0.081)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
c946b96eba4e2d1bca272fa87710e779,contrastive,publicidad no convencional,"{'rel': ['113892302', '7624233', '109895544'], 'non_rel': ['310746846', '156538067', '159154474', '298922443']}","{'rel': 'es (0.095), televisión (0.079), ipod (0.078), sus (0.073), medios (0.067)', 'non_rel': 'en (0.134), la (0.130), el (0.112), los (0.095), publicidade (0.076)'}","Search query:
publicidad no convencional

Important TF-IDF terms extracted from pseudo-relevant documents:
es (0.095), televisión (0.079), ipod (0.078), sus (0.073), medios (0.067)

Important TF-IDF terms extracted from non-relevant documents:
en (0.134), la (0.130), el (0.112), los (0.095), publicidade (0.076)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
653094b26e8efc3bd5d6ca6124575e93,contrastive,cbrn terrorism,"{'rel': ['168809501', '135386574', '168815708'], 'non_rel': ['300700182', '301562175', '228320198', '291457372']}","{'rel': 'countermeasures (0.119), security (0.102), materials (0.081), society (0.065), weapons (0.065)', 'non_rel': 'cyber (0.132), corruption (0.112), cyber terrorism (0.105), sexual terrorism (0.096), sexual (0.096)'}","Search query:
cbrn terrorism

Important TF-IDF terms extracted from pseudo-relevant documents:
countermeasures (0.119), security (0.102), materials (0.081), society (0.065), weapons (0.065)

Important TF-IDF terms extracted from non-relevant documents:
cyber (0.132), corruption (0.112), cyber terrorism (0.105), sexual terrorism (0.096), sexual (0.096)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
5f1b26a0bf7242b16385a5d5bbe0ee1c,contrastive,teacher turnover,"{'rel': ['9330925', '75484040', '46224255'], 'non_rel': ['62632242', '290569073', '301599074', '2372487']}","{'rel': 'students (0.173), costs (0.148), reform (0.133), alaska (0.099), efforts (0.095)', 'non_rel': 'teacher (0.098), community (0.080), principal (0.077), teacher community (0.070), rotation (0.064)'}","Search query:
teacher turnover

Important TF-IDF terms extracted from pseudo-relevant documents:
students (0.173), costs (0.148), reform (0.133), alaska (0.099), efforts (0.095)

Important TF-IDF terms extracted from non-relevant documents:
teacher (0.098), community (0.080), principal (0.077), teacher community (0.070), rotation (0.064)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
0232d2be72b1ea33504cd2481b591bad,contrastive,market mechanisms and government policies,"{'rel': ['292680490', '173703835', '2958168'], 'non_rel': ['173703839', '8258810', '3004013', '291908864']}","{'rel': 'markets (0.156), financial (0.116), equity (0.110), equity markets (0.110), governance (0.108)', 'non_rel': 'development (0.082), regional (0.080), cross (0.080), governments (0.073), variability (0.071)'}","Search query:
market mechanisms and government policies

Important TF-IDF terms extracted from pseudo-relevant documents:
markets (0.156), financial (0.116), equity (0.110), equity markets (0.110), governance (0.108)

Important TF-IDF terms extracted from non-relevant documents:
development (0.082), regional (0.080), cross (0.080), governments (0.073), variability (0.071)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
e719889da1459bd9afb50cda8643922d,contrastive,indonesian poetry analysis,"{'rel': ['161095413', '107361654', '158034005'], 'non_rel': ['291405465', '289683477', '312518175', '71240452']}","{'rel': 'postcolonial (0.128), translation (0.111), students (0.107), languages (0.096), identity (0.096)', 'non_rel': 'symbols (0.101), warsi (0.071), bedam (0.071), lyrics (0.067), song (0.067)'}","Search query:
indonesian poetry analysis

Important TF-IDF terms extracted from pseudo-relevant documents:
postcolonial (0.128), translation (0.111), students (0.107), languages (0.096), identity (0.096)

Important TF-IDF terms extracted from non-relevant documents:
symbols (0.101), warsi (0.071), bedam (0.071), lyrics (0.067), song (0.067)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
43bccec49254f0f5e094653bcda105ec,contrastive,car nk,"{'rel': ['275702460', '313277606', '303810671'], 'non_rel': ['289763070', '161800506', '168645817', '296008498']}","{'rel': 'tigit (0.151), cd33 (0.129), loop car (0.110), loop (0.110), nks (0.096)', 'non_rel': 'immunotherapy (0.200), na (0.125), se (0.125), je (0.125), cellular (0.100)'}","Search query:
car nk

Important TF-IDF terms extracted from pseudo-relevant documents:
tigit (0.151), cd33 (0.129), loop car (0.110), loop (0.110), nks (0.096)

Important TF-IDF terms extracted from non-relevant documents:
immunotherapy (0.200), na (0.125), se (0.125), je (0.125), cellular (0.100)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
13df3c9c68658cdc669b48cf98cf054c,contrastive,serendipity and fate in relationships,"{'rel': ['51934712', '121262561', '291100230'], 'non_rel': ['304897538', '291429823', '291373692', '306803740']}","{'rel': 'data (0.145), science (0.130), curiosity (0.108), design (0.104), crowdsourcing (0.104)', 'non_rel': 'cell (0.184), nemesius (0.095), rsquo (0.092), cells (0.071), cycle (0.060)'}","Search query:
serendipity and fate in relationships

Important TF-IDF terms extracted from pseudo-relevant documents:
data (0.145), science (0.130), curiosity (0.108), design (0.104), crowdsourcing (0.104)

Important TF-IDF terms extracted from non-relevant documents:
cell (0.184), nemesius (0.095), rsquo (0.092), cells (0.071), cycle (0.060)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
5df3e1cabb549f135ff50a4104d91b68,contrastive,cramming,"{'rel': ['132963263', '294888032', '57532978'], 'non_rel': ['306544988', '171664125', '301845294', '276821216']}","{'rel': 'mobile (0.130), mobile cramming (0.114), students (0.105), exam (0.104), study (0.099)', 'non_rel': 'universal (0.084), platforms (0.078), tracking (0.078), algorithm (0.078), generalized (0.069)'}","Search query:
cramming

Important TF-IDF terms extracted from pseudo-relevant documents:
mobile (0.130), mobile cramming (0.114), students (0.105), exam (0.104), study (0.099)

Important TF-IDF terms extracted from non-relevant documents:
universal (0.084), platforms (0.078), tracking (0.078), algorithm (0.078), generalized (0.069)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
35c0f17bf81e581290efc4a10449174f,contrastive,mental health and wellbeing,"{'rel': ['154075489', '274814775', '149934838'], 'non_rel': ['10994229', '301410437', '281901947', '87072']}","{'rel': 'health wellbeing (0.173), difficulties (0.125), religiosity (0.123), subjective (0.118), year (0.115)', 'non_rel': 'self (0.099), animals (0.089), self esteem (0.079), esteem (0.079), strengths (0.079)'}","Search query:
mental health and wellbeing

Important TF-IDF terms extracted from pseudo-relevant documents:
health wellbeing (0.173), difficulties (0.125), religiosity (0.123), subjective (0.118), year (0.115)

Important TF-IDF terms extracted from non-relevant documents:
self (0.099), animals (0.089), self esteem (0.079), esteem (0.079), strengths (0.079)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
